text,label
Time  limit  and  amount  limit  on  adding  fresh  beneficiary,0
Not good ,0
Timeline regarding actual working of the account needs to be communicated to customer.,0
nan,1
"That’s a great question to ask for customer feedback! Here's a refined way you could phrase it for clarity and engagement,My experience was very good with my relationship manager which is Farhat Jahan but I was disappointed with only one concern which was My Joint Saving Account was opened very late It took almost 10 working days which is not correct Your team should work on this.
Thanks & Regards,
Nitin Kalra.",2
"To save  money for future urgencies. 
",1
My welcome kit is not delivered yet. ,0
Provide less than 10k monthly average balance account.,1
"All good as of now, keep it up.",2
To understand the customer need and to give right direction or suggestions ,0
"Overall process was very smooth , both executive and relationship manager were clearly explained and the guidance is absolutely on time and perfect",2
Too long even after generating customer ID ,0
All good,2
All is good!!,2
" હા
",1
EXCELLENT,2
Train your agent to only give true information to customer. ,0
Transparency in the process and the representatives need to understand your internal process ,0
Very good experience ,2
Treat customer politely and hear their asking ,2
Best bank for account opening ,2
All good. Very good experience so far!,2
Staff is cooperative while opening the account ,2
"TrIn your agents to be more professional and provide factually correct information, they all lie to customers to fulfil their targets.",0
True and fair ,1
Please have a call centre executive call up to brief customers about the process and what documents needs to be kept ready before the KYC process.,0
"Try to connect with me otherwise i close my account soon
Its totally cheating n not proper agent you have ",0
"You have to provide pocket or pouch to keep debit card with welcome kit.
Provide visa platinum debit card with free charges with account open.
Provide life time free credit card offer while opening of account.
Online ATM deposit facility need to incorporate with 24×7 while Bank closed.
Any branch cash deposit and cash withdrawal must be without charges.


",0
"Nope
",1
Please train your staff as always something is told and nothing happens after opening account. Fed up with this. I might close account too if this continues ,0
Overall Nice experience!!!,2
Unable to access on Mobile app ,0
Good happy to process ,2
Zero charges on this account is very impressive ,2
Best Account opening Experience ,2
Very simple steps to understand and proceed further even to senior citizen like me with little knowledge on mobile /  laptop oriented online banking. Thanks a lot for your lovely very clear steps. Hats off Pkease keep it up,2
Unnecessary things told by agent   wasting of time,1
Credit card,0
Upgrade my account to wealth account ,0
Communication ,1
Good process and fair Bank ,2
very good service ,2
"India's number one bank IDFC FIRST Bank, my experience is very very good for, I am very happy, excellent service.",2
Upgrade the app,0
Not good ,0
UPI chalane ke liye ,2
User friendly,2
GOOD,2
Excellent service ,2
"As a CC holder, account opening journey was super fast.",2
Excellent service of Zero charge saving account ,2
User friendly App,2
Thanks,1
Good,2
Ask the customer to enter their name in the respective fields at the time of account opening. Else capture the name as per their Aadhaar.,0
Very bad experience ,0
Very bad experience ,0
Very bad experience. Please close my account immediately.,0
No,1
"Yes you'll don't display your offers clearly.
When applied it doesn't get completed it gets hanged up on the final process and disappears.
There should be good offers on FD I know these are my small amount but it was my start to see what better it could be for big amount.
Thank you ",2
As of now superb in all ways even debit and credit of transaction and app also friendly user.,2
Very beautiful bank and very easy open my acc so im very happy,2
illa,1
Debit card got without cheque book.Service is very fast.,2
"This is my 11th savings account. This account open within 5 minutes. I am very happy. Only one thing improve, I think my home branch far distance from my home. I think choose an option home branch must have. Thank you.",0
Didn't get know about the auto debit date for the credit card which was opted any ways over all its a good and easy process to consider the idfc bank for account opening ,2
"U need to clearly communicate with your customers. On the web site ,I had a choice of zero balance vs AMB. I chose zero balance, despite that the letter mentions otherwise. I'm quite happy with your credit card product, However don't need additional liability in terms of min AMB. I had opened the account fr ease of payment of my card dues.. kindly close my savings account and confirm, else I would like to clear the dues and cancel my credit card, thanks",0
Bank Executive Pradnya Dhotre Knowledge and guidance in account opening at best ,2
Everything looks good. ,2
Very convenient for everything ,2
"Very customer friendly process 
Nothing much needed.",2
Very easy process of acount opening ,2
Very easy to open an with your bank,0
Very easy to open savings account ,2
"While opening an account through the bank’s website, I faced an issue in selecting and filling in employer details that were not associated with the bank. Although it allowed me to fill in the details, upon submission, the request was rejected with an error message saying, 'Please try again later.' I hope this issue will be fixed in the near future.

Also, I have shared my feedback and am providing it here to keep everything in one place. I am very happy with your services and request that you maintain the same in the future. I have two suggestions: allow users to have alphanumeric UPI IDs and MPINs ranging from four to six digits. I hope we will get these features in the near future.
",0
Overall good experience,2
Excellent ,2
"Some online options are still missing in IDFC FIRST bank like online request for change home branch.

If these options will available online for customer in future then it will be very beneficial to customer.",0
Very easy to understand the app,2
It was not clear what variant of debit card will be issued and when after account opening. Also the app took a couple of closing and reopening to see the account where it appeared instantly on netbanking web portal.,0
"Everything is good, just one recommendation that add more saving accounts variant like 50k or 1 lakh AMB accounts with more features ",2
The Best Bank Of India ,2
"Very excellent process and service 
",2
"Before opening the interest rate mentioned to me was different and after account opening its different.
I have requested to close the account since it was opened giving fake promises and benefits.
",0
Amazing experience. I still remember to request someone to be a surety to open a bank account 30 years ago. It’s unbelievable mesmerizing experience after opening at the IDFC account without any hassles. Kudos to the bank for adopting the latest technology and methods to provide customers seamlessly accessing the information. ,2
Very excellent very easy,2
average monthly balance 5000 hota to thik rehta,1
"For now nothing, however if a customer wish to apply for housing loan or PL, instead of asking documentation again, use or consider the docs used for opening account.",0
Overall good experience so far,2
Very good online opening account thanks idfc first bank,2
"Good 
",2
"Very fast and easy process to open an account.
Thank you IDFC Bank.",2
Very fast process ,2
Everything are good ,2
Very fast service ,2
Ok,1
Very Goos Exprience ,2
Its good and nothing to add from my end.,2
Good ,2
"All mail and sms are pre-written but i case of special offer you have not any pre-written communication contain which inform customer and make things clear.
Atleast from your side a call should arrange that inforn customer that You are availing special benifits and should also explain features of the account or any other bank product which is customer availing ",0
Very happy with the experience,2
Great,2
This time all services all good. ,2
Very impressive ,2
"Very Knowledgeable, polite & quick responce ",2
"Thanks
",1
Provide zero balance amount or close the savings and credit card. Do not want any relationship with a bank that troubles/misleads. Ticket 1115433776 raised ,0
"EXCELLENT services given by the staff(RUCHI KUMARI) truly appreciate her knowledge about the banking and product features.
",2
Maintaining 25k is very difficult..... Minimum balance amount should be reduced.,0
"All good , keep going.best wishes ",2
Very good we satisfied ,2
"Very poor Rong information service IDFC first Bank STF 
My block not interest
",0
"The customer care staff and Bank representatives are guided very friendly and given right information,  did promptly, the banking transaction and remittence are so easy to use. Overs all defferent experience, it's attracts customer. Soon you will get customers who shifts from other banks.",2
Very nice service ,2
Very smooth and easy netbanking,2
A /C Opening process is very fast.Apps is Beautiful.Bank staff and processing is also fast. Liked everything Excellent Banking service.,2
All good ,2
Video call got dropped few times during the process. Needs resolution.,0
Good,2
"Consistently smooth and helpful service I’ve experienced with IDFC FIRST Bank.

From the clarity provided in responses via email to the courteous support during phone calls, every interaction has been professional, prompt, and genuinely customer-friendly. It’s rare to come across such a seamless and proactive support system, and I truly value it.

The recent resolution of my query regarding the savings account variant was handled efficiently, and I especially appreciate the clear communication.

Thank you for maintaining such high service standards — it really makes a difference.",2
Video KYV has connection issues and was not possible to rejoin once disconnected ,0
Vikas waghmare Kalwa ,1
Very easy procedure for opening account,2
Good behaviour of Sales Manager Mr anil kumar,2
"Yes, mene 25000 rupees bala account khola tha jisme mujhe visa platinum debit card Milana chahie tha par  mujhe MasterCard prapt hua usme thoda sahi nhi lga aap apne portal par dono ka chayan rakhte toh usme achcha rahata ",0
Want to talk with customer Care for complaining,1
Was a smooth process where Yash kept me proactively informed about the status and what to expect next..,0
No Thank you.One suggestion only Add money option i found high amount is there if u put 5000 and 10000.that will more convenient  for the customer.,2
Very good service idfc first bank,2
Gdhejejdnffjjfjvkfif,1
"1. Ambience and Vibes of Your Thane Branch Looks Very Dull and Boring. It Needs to be Changed to Vibrant and Appalling.

2. It seems that either Thane Branch is Understaffed or that Employees Might Not be Really Interested in Adding New Customers or New Business to the Branch.

3. Response to the Customer's Queries were Not really Conducive or Encouraging for a Customer to open a Stand Alone FD of Substantial Amount with Your Bank.      ",0
please dispatch credit card immediately to office address,0
"All good
",2
"We are proud to have joined such a bank, our IDFC Bank is considered the first of its kind.",2
Agr credit Card 💳 milta tao acha hota,2
Overall experience is very good and bank staff coordination was fantastic 👏 especially mam. 👏 ,2
Average ,1
"We are unable to contact any customer care representative for our concern, we have another 4 account to open in IDFC FIRST BANK, but there's no option in your current care number's IVR To talk to any agent. ",0
No,1
Overall good.,2
We had a time constraint to open a joint account and recieved our card and check book within a week. Friendly agent promised - back end chain was not upto deliver! With the result a very poor start of our relationship. ,0
Till now i have not received cheque book and debit card,0
"There is one concern about the account opening branch that it was opened in a distant branch Phase-10 Mohali. There is already a branch available in my city Landran road, Kharar. I request you to kindly shift my account to the nearest branch for better convenience. Thank you",2
I think EKYC process should be more easy and I also got voice problem while connecting first time so I had to book next day appointment which is time consuming.,0
We impressed to know your easy going inland and abroad banking services ,2
"We just open an account wt 2 feedback futher we expect smooth transaction too
",2
Well done by bank,2
Good,2
Good and nice,2
Ok,1
Great experience ,2
Well I start my journey WITH IDFC  up to excellent experience. ,2
"All good 
Hope everything goes as explained ",2
Good ,2
No,1
Please fix your process and add OTP based process for email ID when opening account and please fix email ID of account 10224208321. ,0
Saral ,1
Excelent,2
Yes,1
Jjj,1
"WELL WE GET DAILY TOMNAY MESSAGES FROM ID BU BANK VIA NET SO KINDLY MAKE SURE WE RECIEVE LESS MEAAGE TRHOGH INTERNET WE GET MESSAGE WHEN ME START PHONE 
",2
Mujhe account close krna hail ,0
It was a smooth and easy process to open account and other formalities like kyc updation etc.,2
When i received the kit  There is nothing showing after Bank manager and Regenal manager number was empty ,0
To reduce monthly average balance minimum 15k,1
"Credit card should be issued in patna too
",0
"When the bank provide a reason for rejecting a service, verify that it's genuine. It's not a platform to joke. Be serious about banking. I will not recommend your bank to anyone because the way I was treated was extremely unprofessional and unacceptable. I didn't close the account considering the sincerity of the bank employee who did the process swiftly. I seldom think even this feedback will be taken seriously.",0
The UI of app can be improved.,0
When you will remove the debit restricted from account,0
My kyv full update but video kyc location problem sir medam what happened tell me resan,0
"Please provide zero opening balance, so everyone can easily open the savings account, otherwise your service only dedicated for high society people ",0
Nice service good Bank ,2
Three days time taken.It should be fast,2
Ones the sales id done it should be taken care of RM deputed to my account should provide seamless services with spiculated time. But he didn't bothered for the same. Now before 2 days a new RM is assigned I don't know why and how RM chaged . Talking to RM also the issue is still pending ,0
Good service ,2
Very good,2
"Very good service I am happy 
",2
Excellent service,2
Improve video kyc process.,0
No,1
Good service ,2
I request the bank person to explain clearly on what to do during video kyc to the client like how to show their pan card on the camera.,0
Nothing else. All was good. ,2
Idfc upi id mai mob no attached hai jisse customer ka mob no public ho raha. Isko hatao & customise ka option do.Baki app experience bahat hi achha hai.keep it continue.,0
Will not operate,0
Good,2
no,1
"I opened the Account for FD opening value around 4.5 L.for 15 months @ 8.44 percent interest
Today now showing 8 percent after KYC updation.Hence dropping the idea to open FD",0
"With due response, I have been dealt with. That's why I rated this",2
Best ,2
Without going anywhere i opened sb AC ,2
I hope everything was good.,2
"Too high charge for settlement accounts, some banks r offering it free, thinking to close it",0
Wonderful experience ,2
Good,2
Very good ,2
"Good Behaviour of their Staff (Mr Gaurav Bhatnagar), he explains all the benefits and features of IDFC First Bank Savings Accounts.",2
Good,2
Overall good ,2
Wonderful experience ,2
Good service,2
GOOD,2
All Good!!,2
Prudent use of technology leading to ease in opening account.,2
GOOD ALWAYS FIRST,2
nan,1
Wonderful experience to you idfc tq👏🏻,2
"10000
",1
"Dear IDFC FIRST Bank Team,

I recently opened a new account at your branch, and I am truly thankful for the smooth, transparent, and professional manner in which the entire account opening process was handled.

The staff at the (Samadhan Patil) branch were particularly cooperative and helpful. They provided all the necessary information at every step and ensured that the entire process was completed efficiently and effortlessly.

I am highly satisfied with the professional and customer-centric service provided by IDFC FIRST Bank and look forward to continuing my banking relationship with you.

Thank you once again for your excellent service, and best wishes!",2
No,1
Wonderful 💯,2
"Good work
",2
"kyc ma  online pancard ane adharcard batavu na pade a saru
",1
"Worst banking service
Third class service",0
worst experience ,0
"Third class service took 13 days for opening simple SB account where second holder was existing customer. Worst experience by me will not recommend to any other person 
",0
"My FD Money of WOW Credit Card of IDFC first Bank please Transfer earlier in my IDFC first Bank Savings account, Already Clear all' pending payment today & Maintain 25,000/ Balance 
  Thanking You IDFC first Bank ",2
"Account opening is very easy steps, very nice
",2
very poor service i don’t want to continue this Bank ,0
Worst experience ever with any bank.will be closing the  account immediately I can login (that's to agent it's been over a week I can't login due to wrong country code in the NRE/NRO account and then not taking  responsibility and no updates ,0
"Worst experience ever
Agent suggested one thing and delivered another. Already initiated to close the accy but still not closed ",0
"Staff Nishu is very supportive really appreciate 
Hope for her future growth in idfc",2
Super ,2
Worst experience from this bank ,0
Worst experience with that person who came to created the account. I can't able to contact him again.he is not responded properly ,0
இல்லை ,1
"Worst experience. Not interested to continue my account within 15 days. 
",0
"Coming from ICICI bank, my experience has been great while opening the account. I hope the great customer service continues beyond opening.

As an aside, the customer service execs are much more knowledgable that I had experienced earlier and are willing to understand and help as much as they can(sometimes its not possible)

I cant specifically think of anything better but as an NRI if you can tell all the services you provide(either upfront or through emails), it will be easier for me to decide, its going to be good business for you too. win win.",2
I was not aware about IDFC First Bank. Your Bank has all those great banking features which usually bigger banks have. The only thing is people are not much aware about your bank. In future i will recommend your bank to all my connections.,2
Wrongly guide me the agent ,0
Ya godd ,1
"Very good 👍
",2
"This is my first experience with IDFC. Based confirmation from executive, I have opened savings account and she mentioned that no need to go for bank for physical verification. Now she is telling that, you need to go for bank to verify the KYC which 35km away from my home. ",0
"Good
",2
"Yes 

",1
"YES BANK 
INDUSIND BANK
HDFC BANK 

TAKES VERRY LESS TIME AS COMPARED YO IDFC 

STILL NOT SOLVED ",2
"Yes definitely 
",1
"The survey link to provide feedback on opening the account has been sent even before the account being opened.

Inordinate delay in opening the account, while the online opening happened within few minutes.

",0
yes explained baout various investmnet ideas.,1
Everything seems to be working perfectly ,2
Very good service ,2
Good service n fast process,2
"I would like to have my name on my Debit Card you should confirm before printing regarding name to be print on Debit card
",0
Very good Services ,2
Very good,2
"Opening a Saving a/c was a seamless experience. I wish you should introduce students saving a/c too. As the advantage is you consider all branches of your's as home branch for your customer. Over & above there are no charges levied if a customer is banking at his non home branch.
Thanx",0
Ok,1
"You can ask option whether required Cheque and Debit card facilities... I don't use Cheque and now days Virtual Debit card is enough... the usage of Debit card is less when compare to UPI and Credit Card...

You can also reduce the expenses on sending card and Cheque book.",0
Good ,2
Nice experience. Account is open in very quick time.,2
If you reduce minimum account balance on saving account then more people are connect with our bank,1
Nice experience Good to maintain all your blessings ,2
Everything was perfect and fast.,2
Easy to open account all services best 👌 ,2
Yes savings account ,1
No,1
Once acc is opened plz make sure the home branch contacts the acc holder and discuss whatbthey need how its going thats basic thing which idfc is missing out,0
"Send all terms and conditions, and benefits about  my savings account  that is what are fecelities are given what is the minimum balance required, ",0
good Bank ,2
I got your welcome kit but still I am not able to complete my KYC,0
"Really Digital India Bharath Presence superb Quality, I will plan to introduce our associates 365 members to do open Account with you during this financial year, It is my commitment on the Tamil New Year Day. I hope the best as well as First 🥇",2
எதுவுமில்லை ,1
Hamen credit card chahie aur hamen do lakh Tak loan kya aap ki bank loan de sakti hain,0
"I am awaiting for my cheque book 
Kindly expedite at the earliest",0
It was excellent visiting branch and good guidance by Deepa in Saibaba Colony Branch Coimbatore ,2
Yes somehow you managed to send my starter package to a hotel I stayed   2 mos ago .  Don’t knhow you even got that address ,0
Nil,1
"yes, pls give me more interest",0
Worst service ,0
Good service from sadashiva ,2
"Everything was just perfect. Ms. Disha Solanki, Associate Relationship Manager is very well conversant with all the rules and procedures. I didn't have any problem in my first day of banking with IDFC First Neemuch Branch. I wish her all the best for all her future endeavours. ",2
"Yes. The bank could have given instructions to keep the PAN card, AADHAR card, pen and white paper ready.",0
Yes.I am a share holder,1
No.  Everything is good.,2
Support service is weak unlike other corporate bsnks,2
Good ,2
Not ,0
No.  Staff very helpful.,2
very good very fast service,2
No,1
"Though Video KYC process was a good thought out process, following can be improved.
1. The first agent who connected was impatient and rushing me hard and disconnected before it ended. She didn’t bother to call back to complete the process. I felt like she disconnected because of me unable to meet her hurried timings. The second agent handled it very smooth and I am very appreciative of her way of working. Thanks to her.
2. I gave a number for this account as primary contact but unfortunately account was created with a different number which is the number in Adhar card. When I asked to change, agent asked me to contact customer care. When I approached customer care, he told no can only be changed after a month. I have to wait for a month before start transactions in my account. Can something be done?",0
"You are ALREADY at 10/10.
The account was created n active very smoothly n efficiently.  I will recommend IDFC FIRST Bank as my FIRST choice to all my friends...thanks. :-)",2
Please improve video kyc process no agent was available when I was opening my account after 3 days video kyc agent was available therefore have a request please make sure agent will be available during video kyc link clicking otherwise show message for not availability.,0
nan,1
Excellent ,2
Very easy to understand the process to Open a Savings Account with Fast and Reliable KYC Process from my existing Credit Card Account,2
Bye,1
Excellent ,2
Still didn't receive my debit card ,0
Mujhe bataya gaya tha zero balance pay account khulega balance Koi maintain nahin karna padega lekin bad mein pata Chala ki 10000 ismein minimum rakhna Hi padega,0
No,1
"You can also exceed the variety of accounts for kids and woman. Today is the modern time most of the women used mobile and they are using bank. The women are using BC program for 10 months, the are very eager of savings. Please exercise on it",0
"Less branches 
When open account need self cheque require 
Must be open account with cash money",0
"The offer showed on app haven't been given to me though ac being opened via other online mode instead of mobile app
",0
Executives to maintain Dairy customer requirements,2
You have taken about 25 days to make the existing account as joint. ,0
Your branch is small hardly sitting is there. Executives to maintain a dairy for feedback,0
Nothing,1
Satisfactory,2
You must train your customers to use your app. Yhis is very important to retain customers ,0
You need to get your processes correct big time . In this day and age who takes a week to open an account . My previous account did not take so much time . Extremely poor by your own standards,0
You score a 100/100 from me,0
Faster process of account opening.,0
No ,1
Good,2
Your agent is totally unprofessional. He didn't keep any of his assurance. He doesn't care for precious time value.,0
"Saro
",1
Your AMB on savings account is too hight that is 25000.which didn't satisfy students like me and other poor people like wage earners.,0
Great experience ,2
Your are doing fantastic job.. Keep growing.. Thanks,2
"Your bank is also no exception when providing worst experience to NRI customers. 
",0
Your loan approval process,0
"Get your back end IT crowd to get in touch with me ASAP and solve my problems and thereby your bank's problems, and do some work to earn their wages, otherwise change your IT staff",0
"अच्छा अनुभव रहा, अगर खाता खोलने के साथ ही ग्राहम कि खाते के साथ मिलने वाली सुविधाओं और उनके उपयोग करने की जानकारी भी दि जाएं तो बहुत अच्छा अनुभव रहेगा।",1
अच्छा अनुभव हुआ है,2
"After all everything was ease and fine on the process, Just keep check your online account opening server always for which it should be alive. Thanks.",2
No thanks ,1
"अतिशय छान माहिती दिली.
",2
Good ,2
Everything is good just keep it up,2
अनुभव बहुत अच्छा रहा,2
Everything is good 👍,2
"It's all over best experience now,  hope for better experience in future ",2
आधार सीडिंग फैसिलिटी और ब्रांच में आधार अपडेट यूआइडीएआइ सेंटर,2
"Customer care experience very bad over on experience by account opening was good please please quickly resolve this problem of the customer care as quick  as possible overall agents are good 

I have good experience with the agents but the customer care not responsible also not connecting please resolve this problem",1
Yes . I didn't get my welcome kit. Without that i can't use my account ,0
Give me personal loan 1 lakh only or credit card 50k for imporve my cv score and like died with everything good wealth health policy car insurance car loan and good bhaviour both with us,2
आप का प्रचार माध्यमों से सदैव ,2
आप जब भी किसी का खाता खोलें उनका संपूर्ण जानकारी प्रदान करें ,1
Very good service provided by Mrinmoy Mondal.. He is very knowledgeable about the product and process and very kind towards senior citizens like us. I was amazed by the way he made me understand about the benefits of having savings account with IDFC first bank. Also he was able to cater to our queries on mobile banking as I hardly have any knowledge about the same.. I wish him very successful career ahead.,2
"1. Improve your Online process for Online account opening.
2. Banks agents are not entertain you, if you open your account with lesser minimum balance.

Many other points needs to consider.",0
I want to open zero balance savings account but there is no information regarding what i truly wish to desire ,0
आप पहले से संपूर्ण है 👍,2
Bfhdjdjfbdjdhdbjhjhdhdhdj,1
Ok,1
"आपल्या बँकेच्या सर्वच सोई सुविधा खूपच आणि वयोवृद्ध नागरिकांसाठी सोईच्या आहेत असे मला वाटते. आपल्या बँकेविषयी माझा अनुभव खूप चांगला राहिला आहे. कारण मला ह्या वयात आपल्या बँकेचे सेविंग खाते ऑनलाईन उघडण्यास व एफ डी करण्यास कोणतीही अडचण भासली नाही. त्यामुळे विशेषतः खूप आनंदी आहे.
धन्यवाद!🙏",2
Excellent service for account opening,2
NRI Saving account for seafarer should be open online without visiting any branch ,0
"Good Job
",2
Everything in The IDFC FIRST BANK is Perfect and Extra comfortable! ...,2
"Good keep it up 
",2
Kindly arrange to send me the debit card urgently to my overseas address ,0
Good process ,2
Branch select option Not available ,0
आसान और सरल किंतु  क्रेडिट कार्ड प्राप्त करने के लिए पहले पैसे जमा करने पड़ते हैं यह बहुत जटिल प्रक्रिया और अच्छा नहीं है द्वारा पैसे जमा करने पर ही मिलते हैं इसका मुझे बहुत खेद है,1
No thanks ,1
Account Opening was a Seamless experience. Thanks for That.😇,2
इस बैंक की सर्विसेज हमें बहुत अच्छी लगी स्टाफ का व्यवहार बहुत अच्छा लगा,2
A timely issuance of debit card,2
Awesome experience nice and well maintained server ,2
Very nice,2
Good ,2
"Improve the connectivity for Video KYC.
All others are Best 👍",1
"इस बैंक से जुड़ने का अनुभव अच्छा रहा, और आशा करता हु की आप खाता धारक को इस प्रकार ही विनम्रता से अटैंड करेंगे।
किंतु मुझे अभी तक मेरा ATM और चेक बुक नहीं मिली 
इंडियन पोस्ट ऑफिस में चैक करने पर 11/04/2025को डिस्पचेड दिखा रहा है, किंतु आगे की दिखा नहीं रहा है।",1
Overall experience is great.. ,2
Happy ,2
"ഉണ്ട്
",1
इसमें कोई भी चार्ज नहीं लगता इस लिए ,2
Ok,1
Kyc complete but still showing in not completed in mobile application ,0
"So far i found the most quickly i have ever opened account with IDFC, but its long way to go as needs to realise how the banking service to customer will be followed in near future that is the most matters. ",2
You have a great guy in Sayan Bhowmik who impressed me a great deal just by his attitude.,2
Was given misleading information. At branch they refused to open account if minimum balance of rs10000 was chosen. Phone banking executive said exact opposite. Both online and branch executive have wrong info about process to update address. ,0
No,1
Great product and services of your bank...,2
एकदम आसान है ,2
काफी अच्छी सर्विस है और फास्ट सर्विस है इसके लिए धन्यवाद ,1
Very nice app fast ,2
Very nice keep it up,2
"किट को थोड़ा आकर्षक बनाया होता
अकाउंट को एक्टिवेशन करने हेतु और थोड़ा और जानकारी होती तो अच्छा रहता",1
"कोई अन्य कारण नहीं, सभी कुछ बहुत अच्छा सारा स्टाफ बहुत सपोर्टिंग मिला ",2
क्रेडिट कार्ड ,2
....,1
"Kamlesh , the Relationship manager at C ergo Branch was very helpful",2
Open zero balance saving account,0
Good experience,2
"खा खाते उघडत्या वेळी जॉईंट अकाउंट ओपन करून दोघांची नावे घेतली पाहिजेत आणि चेकवर सुद्धा दोघांची नावे आली पाहिजेत 
",1
Unexplainable ,1
खाता खोलने वाले के व्यवहार अच्छा था,2
खूप चांगला अनुभव होता बँक खूप छान आहे आणि बँकेचे कर्मचारी खूप मदत करतात ,2
"Till now I have not deposited any money because of pending KYC. I have approached my RM on call and asked for further process, she told me that I will call back after checking with administration department and also insisted on opening of account physically instead of online 
But till now she has not replied.
Hats off to the service provided",0
How much amount will be required to open the account? This information should be given before opening the account ,0
खूप छान होणार ,2
जरूरत नही है सब कुछ अच्छा है ,2
Debit card is missing from welcome kit ,0
😉,1
Please arrange phone call by experienced agent before account opening thanks 🙏,2
जी नहीं 👏👏👏👏,1
Its been very good.,2
Good Job by IDFC representative Jahnvi. ,2
no,1
Nil,1
good,2
जी हाँ ,1
"Very good, 
",2
"Best Bank but not available my city personal loan 
",2
"The video KYC was not successful in my case, and it has been four days since I've been unable to complete it. Now my account is frozen.

The KYC representative and the Branch Manager, Rahul, haven't bothered to take my calls regarding the physical KYC process. They keep giving me vague responses, saying they will get back to me the next day, only to delay again. I have tried to speak with Rahul, the branch manager, but even after numerous messages, calls, and requests, they do not seem to prioritize my concerns.

I appreciate the way I've been treated. Thank you.",0
Good,2
तुमची पद्धत चांगली आहे आणि सोपी आहे धन्यवाद,2
Account opening through manual process involving cheque deposit is such a cumbersome process that I really got tired waiting to get the account active. Wish they could have given me diff mode of fund deposit option ,0
All are very nice services ,2
nan,1
"Nil
",1
You have a wonderfull app and service .Customer shld be provided with more schemes and offers,2
I had a great experience..,2
I will not recommend to anybody because IDFC not maintaining privacy of customer.,0
नवीनच खाते उघडले आहे बघू ,2
Na,1
नहीं ऐसा तो मुझे कुछ नहीं लगा मुझे तो इस बात की खुशी है कि आईडीएफसी फर्स्ट बैंक अकाउंट ओपनिंग के लिए बोहोत अच्छी सुविधा प्रदान करती है,2
प्लीज डेबिट कार्ड का पिन नो. नही मिला हैं ,0
Urgent Service ,2
Nice 👍👍👍,2
Mohit has been a great help in opening this account. Many thanks,2
Great Keep it up,2
"फिलहाल तो मुझे ऐसी कोई दिक्कत नजर नहीं आई है, लेकिन अगर इसमें फालतू के कोई चार्जेज कटेंगे, तब जाकर मुझे इस बैंक खाते में दिक्कत नजर आएगी।",1
Account opening is good but any another experience is have more I have understand your bank so pls give sum time tq,2
Good Bank service ,2
Awesome service ,2
Good,2
"फोन बैंकिंग अधिकारी का बात करने का तरीका ठीक नही है। ग्राहक को गलत जानकारी बताते है, बहुत सारी दिक़्क़त है। ",1
"बँक कॅश डिपॉझिट साठी कुठे आहे
",2
"The app and banking services is very seamless, The transaction are extremely smooth, my only complain is that I don’t have any credit card offers even after maintaining 3L AMB. Kindly please look into this!",0
"Lower variant should be available for saving account.
Bank can attract even lower level people and provide opportunities to be part of bank.",0
"In operations services is very good 
",2
"Initially, I had been to IDFC Urban branch,near Benz circle. They said minimum balance in SB of Rs.25000 has to be maintained although I wish to take FD for Rs.5.00 lakhs. Hence I thaught of going for another branch of yours, I had been to ITI college road office and came to know that in Rural branches, the minimum balance of Rs.10,000 itself is sufficient and directed one concerned person of Gollapudi branch. And I could do FD s for Rs.5.00 lakhs + there.
Hence, all branches may be provided with self explanatory note on your bank to improve your business. 

",0
"Nothing to be improved 

Great experience and glad to have an account with IDFC FIRST BANK",2
"Excellent
",2
Excellent service.,2
"IDFC advertising that customer does not have to visit any branch, whereas in every concern, phone banker is saying visit the branch, they'll be able to help here.
If it was so, I won't even take a chance to open an account and over burden myself. 
Very poor service and experience after opening the account.",0
scope for improvement in online kyc verification,2
Best experience I have had till date.,2
Kindly improve the credit card process whenever I apply for credit card it only refresh me to fd credit card,0
"I recently opened a savings account with IDFC FIRST Bank, and the experience was smooth and hassle-free. The staff was friendly, well-informed, and guided me through the entire process with great professionalism. I appreciate the transparency and efficiency during the account setup. The mobile banking app is user-friendly, and I love the zero balance feature along with competitive interest rates. Overall, I'm very satisfied with the service and would definitely recommend IDFC FIRST Bank to others!

",2
"बस क्रेडिट कार्ड के लिए हेल्पबकरें में खुद से अप्लाई नहीं हो रहा है 
",1
बहुत अच्छा,2
U have no branch near by. We have to go 30 km,0
0 balance account must be better,0
Good service of relationship manager ,2
बहुत अच्छा और बढ़िया बैंक है ,2
Opend account online but VKYC not complete or failed without any reason visited branch for KYC,0
I am happy about the onboarding through videoKYC account opening process with ease and speed.,2
"Had a wonderful experience with the Relationship manager of Malleswaram, Bangalore branch . Was extremely helpful and guided wherever it was necessary. Very helpful and polite officer. ",2
Very good Exlent 💐🙏🥰,2
बहुत ही अच्छी प्रणाली है.,2
Good bank,2
Good,2
Overall good.,2
बाकी सब तो बहुत अच्छा अनुभव रहा मुझे नही लगता की आपको किसी चीज में सुधार की जरूरत है,1
Great experience ,2
बाकी सर्व व्यवस्थित आहे परंतु कस्टमर केअर ला कॉल केल्यानंतर एक्झिक्युटिव शी बोला हा पर्याय उपलब्ध नाही ,1
"Overall good user friendly all in one place excellent 
",2
बुजुर्ग जाने ,2
Simultaneously issuing of debit card ,0
"Very good experience have a great work from idfc team 
",2
बैंक स्टाफ का समझाने का सहज सरल स्वभाव ,2
Very nice bank,2
मला क्रेडिट कार्ड हवे आहे ,2
