text,label
no one contact u update track status a consignee not available what if package urgent no sense of responsibility this not first time we experience this attitude if you do not want travel km inside highway think your system must not accept deliver in first place unnecessary tension customer we search for outlet visit collect avoid return sender previously they have return sender sender arrange different delivery address,negative
good service anil,positive
aapke delivery boy ne mujhe mere location se kilometer pahle bula kar mera product diya mere location per deliver nahin kar raha tha aur saath argue kar raha tha or baut batameji sa bol raha tha,neutral
very poor,negative
dear sir,neutral
return karna hai,neutral
ram singh rai,neutral
Debit card got without cheque book.Service is very fast.,positive
good,neutral
simply waste,negative
nice,neutral
Don't show my account remaining balance through sms and or email alerts for all debit and credit transaction please consider my request as it is privacy concern ,neutral
thanks for on time delivery,positive
good,neutral
it fake product,negative
go storage take my parcel they didnt come even though address correct,neutral
very good helpful,positive
price hai but mujhe ka pada but product achha hai,neutral
not applicable,negative
If the date of the installment is 5 then it will be better,neutral
nice,neutral
good fast delivery for delivery executive very good person,positive
very bad service,negative
i want to close my account now ,negative
super amazing wonderful,positive
very bad saree so disappointed full cost waste,negative
plz do not put remark,neutral
you good,neutral
they keep parcel last day visit collectedparcel boy not deliveredvery bed service,negative
it not deliver,negative
nicee,positive
Nothing else. All was good. ,positive
good service,positive
my order on time safe without any damage,neutral
batter service,neutral
excellent service,positive
receive matriyal,neutral
great,neutral
mobile number of delivery partner can send on delivery date in message so that customer can inform delivery partner time at which customer available,neutral
everytime your service well do,positive
verry good,positive
didnt receive parcel please help me on this delivery man call me but dont know where he keep it,negative
where this deliver who gopal,neutral
delivery without any delay,neutral
outstanding,neutral
improve location facility,neutral
my order not deliver me,negative
good,neutral
delivery service at sitapur extremely bad parcel keep lying after sitapur not deliver we personally get them collect quite often,negative
item not deliver but msg item deliver,neutral
very good service,positive
good,neutral
like service,neutral
good,neutral
after open item not intact it find in two piece,neutral
all good,neutral
great,neutral
outstanding,neutral
good,neutral
it good get order before time or day,neutral
you not deliver product but mark it a deliver,neutral
very good service keep it up,positive
packaging so horrible,negative
so much delay it schedule for november but reach th november late evening,neutral
bluedart very bad they dont provide contact number of delivery boy coordinate deliverypathetic service,negative
mera order mujhe nhi mila aur deliver mark kar diya gya,neutral
my order not deliver on time,negative
good service,positive
broken product receive,neutral
not deliver me,neutral
The delivery executive was not clear on navigation. It seems he never visited the place of Delivery before. I had to provide multiple instructions for him to reach the place which is disappointing. Blue dart should send experienced people for delivery who know the place of delivery and understand navigation for such important documents.,negative
no helpline support location not proper,negative
on time,neutral
good,neutral
thanks,neutral
good person,positive
deliver at correct location,neutral
good,neutral
mera packet pehle se open tha one bracelet miss hain,neutral
day on delivery time,neutral
delivery man behaviour so bad,negative
it not deliver yet,negative
may little late because thr distance between bangalore mysuru not too far,neutral
very poor service without any call they delay delivery with remark consignee not available after day complaint register customer care by me but situation a it finally visit blue dart office pick my parcel every time blue dart service very poor,negative
delivery man very rude not at all cooperative he tell that he reach but go on deliver it some other customer keep me wait without even inform,negative
super fast delivery thanks blue dart,positive
good,neutral
okokok,neutral
really amazing service always receive on time,positive
konw shipment track,neutral
Quicker tracking updates.,neutral
good,neutral
good,neutral
excclent,neutral
it time dilivered on right place,neutral
nice service,positive
delivery person do not deliver product force u pick up,negative
good,neutral
service very good but delivery dilay much,positive
good,neutral
very late delivery,negative
good delivery,positive
nice delivery,positive
bluedart not deserve for any recommendation due unresponsible staff delay in delivery,negative
dont make this field mandatory,neutral
didnt receive product,negative
good,neutral
very prompt flawless service,positive
very good,positive
please return,neutral
not deliver,neutral
again product receive broken,negative
"All good , keep going.best wishes ",positive
overall good service thanks,positive
staff very courtesy well mannered,positive
day delay,neutral
good service,positive
GOOD,neutral
highly disappointed with service staff receive fake update,negative
perfect experience,positive
very good,positive
good,neutral
this not what order feel bad,negative
good,neutral
excellent service,positive
experience good,positive
very poor kyuki mughe khud jake leke ana pada apke bluedart ke office se,negative
on time servicethank youi think you should increase your delivery boy in each area a one delivery boy deliver parcel from sector which take him day deliver all parcel have go blue dart office get my parcel a want it little early,neutral
Tell them to carry change I have paid with cod charges of rs 60 I have also paid additional 10/- rupees as he was not having change,neutral
please try deliver on time,neutral
great service,positive
talk with customer clearly on call,neutral
good,neutral
great,neutral
item not deliver me status show deliver,neutral
deliver wrong person,negative
good,neutral
prompt hassle free delivery,positive
very bad product very small pacing smile not good,negative
good,neutral
rcvd wrong goggles pls help blu dart delivery man take r,neutral
plz come more close,neutral
fast nicely behavior of delivery boy,neutral
delivery good it come on time even one day late bcz of me cause my phn not with me cant pick call for my package truly sorry for that,neutral
by increase public confidence trust through timely communication of course deliver,positive
do pre paid,neutral
nice,neutral
ar vkyc i already gave digitally signed and detected pan all processes gave but still vkyc is pending in system so i am going unhappy no intrest about the bank custommer ,neutral
nice,neutral
nice service,positive
pathetic delivery,neutral
Good Bank service ,positive
very poor delivery,negative
jo hmne oudr kra tha wo nhi mila,neutral
yes,neutral
nice service,positive
excellent,positive
delivery person delivery material deliver my house,neutral
not good worrest your product,negative
deliver courier in one day,neutral
do not attempt delivery on door or call,neutral
I am selected blue colour.you send pink colour.I am apset.,neutral
send track detail whatsapp number,neutral
good,neutral
very good service,positive
good service,positive
fast delivery humble behavior thank you,positive
fast sarvice bulu dart,neutral
more faster express delivery prefer,neutral
Nice Bank,positive
send me good product n fast delivery return product it broken want fast delivery please check product send it customer,neutral
recently receive parcel with follow detailsawb number delivery date after deliver parcel,neutral
good service,positive
abnormal delay in delivery item lie for day at delivery station,neutral
this time without any delay good,positive
it already excellent,positive
good product good service,positive
late delivery,neutral
good service,positive
good,neutral
want return,neutral
very efficient service,positive
very bad service,negative
it reach urapakkam two day ago yet it do not get deliver no way reach know reason for delay already this location lot of bad review,negative
very bad dress,negative
very poor service from blue dart,negative
by good packaging quick delivery,positive
please provide company mobile no company from which you receive good,neutral
"Ji
",neutral
just want share how impressed with security improvement at your delivery service building security topnotch now,positive
service ok but it take more time than usual,neutral
very good service,positive
havent receive my order wasnt at home package show kt deliver,negative
suppose receive on th november through express shipping get it on th,neutral
Very good,positive
your deliv,neutral
your rate very high competitive,neutral
wrong parcel deliver me,negative
bad service zero cooperation,negative
very good service n,positive
this bad service,negative
superb,neutral
very bad service bad behaviour my product receive three day ago by blue dart baleshwar birthday deliver today at pm,negative
not receive yet,neutral
poor quality product colour different one then actual colour want,neutral
good service happy,positive
product damage,neutral
very good,positive
Agent beabiher very bad,negative
good job,positive
do not my place drop parsal,negative
didnt receive material,negative
please deliver undamages parcel fr any inconvenience a now day so many fake product deliver by fake agent,negative
faster process,neutral
excellent service,positive
deliver on time,neutral
Very good process and great assistance by bank agent. ,positive
no comment good service,neutral
hi,neutral
do,neutral
service very good they maintain time properly,positive
not delivered yet.but in your tracking show delivered bcoz your courior boy  not delivered to me,neutral
nice service,positive
address right but they didnt deliver it right place cancel delivery so have go blue dart office get it,neutral
pathetic,negative
dear blue dart team,neutral
good,neutral
it great improve year on year back in day have bad experience,neutral
please secure item person,neutral
good,neutral
nice delivery,positive
not applicable,negative
way delivery boy talk it not professional,negative
dont any product of book,neutral
awesom,neutral
delivery date expect on but it not deliver on expect date,neutral
good experience,positive
nothing,neutral
good paking,positive
very good job brothar,positive
product not deliver me,negative
very bad service,negative
prompt service,neutral
"Excellent bank and services 
",positive
"I recently updated my address through Aadhaar verification and received confirmation that the change was successful. However, the address hasn’t actually been updated in the system. As a result, all my ATM and banking-related items were sent to my old address.

The delivery agent refused to deliver to my current address, even though it’s nearby, and asked me to collect the package from the bank branch instead. This is highly inconvenient, as it means I’ll have to waste an entire day due to the address not being properly updated in your system.

What’s more frustrating is that I had entered the correct, updated address when opening the account, yet the package was still dispatched to the old address.",negative
very cool,positive
u guy r already perfect,positive
there one day delay on delivery if you could look into give u more swift delivery,neutral
good,neutral
definitely,neutral
professional no call,neutral
do not receive parcel,negative
seriously so bad,negative
track should more smooth,neutral
yes,neutral
good,neutral
very bad quality iwant return please let me kbow,negative
my order hasnt deliver me wrong person receive it neither do receive call from delivery guyplease escalate,negative
delivery guys nature good always on time,positive
not applicable,negative
service good dont want add thing on my own,neutral
nic,neutral
excellent,positive
not deliver,neutral
thank you for blue dart delivery partner good experience radhe radhe,positive
fuck u,negative
good,neutral
good,neutral
good,neutral
professional,neutral
good,neutral
wrong size bheja,neutral
good delivery staff of bluedart,positive
excellent service,positive
dear sir,neutral
Well in this delivery process i don't find any fault . Can you please keep it the way it is .,neutral
good service,positive
because size not right,negative
fine,neutral
very good,positive
delivery late someone else give proxy,neutral
very first delivery service,neutral
Good experience i am Axis Bank employee....good service and no time taken to opening account... account open in just 5 minutes...Nice experience ,positive
excellent,positive
excellent work,positive
regret but your service below par package suppose deliver on rd november but deliver on th nov night,neutral
order item,neutral
mujhe saman nahi chahiye galti se order hogya hai please return le jaiye,neutral
delivery boy,neutral
good behave,neutral
where you,neutral
recd packet little torn up,neutral
deliver partner ask my aadhar no state that he want check that it link pancard or not hilariousfor delivery of cheque book do we require such detail he outsmart me with my private informationplease look into this take strict action it very unpleasant action on him,neutral
he very polite,positive
Product has not been delivered but showing delivered.,neutral
good,neutral
do good,positive
very humblegood behaviour honest personk,positive
good,neutral
blue dart always provide exceptional service thank you nagraj iyer,positive
must try,neutral
poor service delivery partner multiple time reject my parcel go picky order,negative
best service,positive
you send me wrong tablet,negative
person take it gu s didnt meet my parcel but it mark a delivered take action against him give my product,negative
everything alright no need change anything,neutral
after arrive vijayawadadelivery point,neutral
very nice person good behaviour,positive
suppose get packet from blue dart but get packet your delivery boy very rude request you not hire such delivery boy in your company,negative
poor product,negative
deleiverg authority useless pickup my own parvel from hub,neutral
your sm contain map detail very useful for track delivery executive location at home receive shipment pramod prallad katarki,positive
docket not deliver me,neutral
think improve your service,neutral
very satisfying service,positive
delivery person very good polite he very motivated a well,positive
good,neutral
wrong item deliver,negative
nice,neutral
nice,neutral
no,neutral
well call customer after ur delivery agent come location not before,neutral
didnt receive package,negative
request delivery guy deliver it before pm a leave but still he come late which cause me miss this document again book another agent for it,negative
delivery person deliver parcel no one know despite clear instruction request deliver it on th floor or st floor,neutral
excellent job,positive
plant product almost dead leaf all broken no proper pack very very disappointed not at all a per advertisement put up about product,negative
receive wrong item,negative
varry good,positive
delivery person very professional polite very happy with his professionalism he follow protocol while deliver package by first confirm if person who order this package only then hand package over me,positive
it nice saree but need low price a customer request,neutral
very vulgar attitude talk very rudely not at all give respect customer,negative
very bad product,negative
good,neutral
thanks,neutral
fake product,negative
he very rude,negative
quality service,neutral
if possible try reduce delivery time,neutral
very good service,positive
plz deliver on time on mailing address,neutral
not on time,neutral
reduce some cost,neutral
delivery complete delivery person reaction good,positive
package tear inside out it seem someone use it ket it back because it have stain too on collar part,neutral
home delivery not do state size if package otherwise rest okay,neutral
very bad service my parcel suppose come on saturday although book on sunday get on tuesday,negative
good service,positive
it not deliver me,neutral
late delivery didnt delever at my location,neutral
impressed,neutral
Please request size is not comfortable. Please exchange my order.,negative
good,neutral
excellent service by delivery executive,positive
before deliver article kindly share number of delivery agent with customer so that timing of receive parcel can coordinate,neutral
nice,neutral
outstanding,neutral
my parcel have already reach blue dart office,neutral
good,neutral
mujhe lene jana pda tc,neutral
please dont accept my parcel,negative
delivery guy fraud,negative
good,neutral
bad service,negative
product not deliver me mention product deliver without otp,neutral
arrive when assure,neutral
my order not deliver me didnt even receive phone call,negative
you best team who deliver parcel good polite,positive
good,neutral
very late,neutral
yours best courier service ever experience,positive
good service keep it a,positive
best service,positive
not receive order yet,neutral
please dont buy very poor quality product no return policy,negative
your staff very nice very understanding,positive
good,neutral
mobile tracking give confuse message yesterday,neutral
collect my parcel from delivery house itself blue dart falsely updated status a consignee refuse accept very poor service,negative
delivery take more than day reach one delivery didnt come sight door close wrong information,negative
goo series,neutral
good service,positive
good,neutral
take too muc time day deliver,neutral
this service good,positive
already your service good please continue that,positive
poor service,negative
No,neutral
receive courier,neutral
locality area knowledge,neutral
staff very cooperative good service well,positive
im buy for superb condition but it not superb condition that scratch,neutral
if delivery get late then information must give,neutral
very poor,negative
bad communication service,negative
good,neutral
froud hua h kuch nhi tha usme khali tha parsal,neutral
please make bluedart app,neutral
Helping neutrality,neutral
nice job,positive
good,neutral
receive too late,neutral
also sunday delivery,neutral
not deliver in,neutral
good,neutral
nyc,neutral
good service,positive
knock door loudly product also broken,negative
good,neutral
pic order kiya tha pic hi aaya haipaise pure liye hai pic available karvake do,neutral
young man reluctant come up while others with heavy item lot more luggage on two wheeler come without fuss,neutral
fake product give scam money totally wasnt pls return him,negative
good,neutral
please by ur service,neutral
wasnt deliver for more than month send back without even contact me,negative
delivery on time,neutral
on time,neutral
too much of diffence from my order can not return order sono option accept,negative
delivery time after pm,neutral
item not deleverd,neutral
good service,positive
nothing,neutral
too much wait rude behaiver,negative
bad bad worst experience ever which face on delivery partner please dont ever handover your valuable parcel on this delivery service even if it prepaid or cod this guy not gonnal contact you or anything,negative
fast delivery,neutral
ek number service,neutral
good service,positive
good job thanks,positive
good,neutral
not receive order,neutral
good,neutral
service,neutral
What is my date date,neutral
very poor quality,negative
quality not satisfy,negative
please add pincode servicale add cod option,neutral
bad service ever,negative
blue dart reliable platform for send consignment across location however,neutral
delivery person call me before delivery which very few can do so that they can handle inperson without need come again again if receiver not there at home,neutral
didnt receive my order but receive deliver message,negative
bahut aacha hai ye saide,neutral
rude delivery guy couldnt wait for customer open door during afternoon,negative
both glass different color,neutral
didnt receive package kindly ask some one connect,negative
service good,neutral
it just average,negative
happy with service,positive
nothing,neutral
mail time original company then delivery boy call for location,neutral
item not deliver,neutral
not good miss product,negative
excellent,positive
havent receive my order,negative
it already good service so think dont need my advice,neutral
good service,positive
great service,positive
delivery delay by week very frustrating,negative
Send  details on what's app,neutral
good service,positive
order not deliver on time want this order at rd take this at order not deliver at my give address go km far for collect order such ridiculous experience give star,negative
good,neutral
Nothing,neutral
It was great experience. I love the idfc app. Best app I ever seen in banking sector. ,positive
good,neutral
good,neutral
inform early,neutral
good,neutral
didnt receive product,negative
bad service here clear polite revert maidear team,neutral
bad quality cancel karna hai,negative
No,neutral
my product a not deliver who that nonsense delivery person,negative
awesome,positive
delivery boy behaviour should improve,neutral
cheap service,positive
excellent,positive
very good behaviour,positive
on time super fast,neutral
I want to return my order I don?t know how to do that please do that,neutral
supar,neutral
fully satisfied,neutral
bad service,negative
pathetic servicedelivery guy call collect parcelthey do not deliver in dramapur,negative
vry vry gd n fast service thanq for deliver my package at time,neutral
courier actually delivery date nov but it get deliver on nov that too after raise complaint sender they make priority of delivery very worst service,negative
good,neutral
good service,positive
wasnt deliver any parcel yesterday,negative
good first service,positive
bohut bekar delivery coustomer ko khud hub se lena padta h correr,neutral
prompt delivery,neutral
inside package of product not properly seal,neutral
very good,positive
unavailable first day then call delivery boy ask him deliver next day,neutral
this delivery staff do not take any otp not at home without inform me he just drop percel infront of my locked door mark deliver if my percel get lose who would take responsibility,negative
Please provide timely update and give a call to person if you attempted delivery and no one is available.,neutral
thanks,neutral
it deliver after day of expect delivery,neutral
good service,positive
very good fast service,positive
delivery agent doesnt deliver at doorstep,negative
it good,positive
dont like that colour,negative
parcel damage,neutral
deliver package bit sooner,neutral
service good,neutral
third class service,neutral
good,neutral
very good,positive
Not yet ,neutral
very bad product fake website please,negative
nice product happy,positive
delivery boy not wait even for some short period of timerepeatedly call report,neutral
thing order from vestro that not deliver something else deliver me please contact vestro serve me same asap,neutral
fast excellent delivery,positive
Dhanbad,neutral
didnt receive shipment,negative
all good,neutral
not receive delivery till now but status show deliver,neutral
maintain standard you follow,neutral
defect item,neutral
no call contact delivery boy,neutral
please provide in otp with track id same delhivery,neutral
shaker damage,neutral
Delivery boy ?10 charge,neutral
nic,neutral
excellent,positive
recived only one part of my parcel other packet delivery boy do not give he place in his scooter after remove from bag kindly return my parcel,neutral
good service,positive
not receive package,neutral
good,neutral
very very bad service his didnt get my delivery at my address mujhe unke office pr ja ke leke aana padha kya jo address diya h koi kam ka ni vo ye hi service h,negative
nothing else excellent service,positive
delivery person insulting rude doesnt know how talk with people especially elderly man girl,negative
not come my location,neutral
parcel nhi acha h aur delivery bhi fast hai,neutral
shi ha,neutral
delivery boy rude greedy he charge me for extra money,negative
Delivery was done after 4 days despite vigourous follow up from the next day.At the booking counter you promise next day delivery. DTDC charges Rs.380/ for next day delivery and Rs.150/ for 1nd day delivery. Your charges are high. We pay for your brand name but it's useless and stress full with vigourous follow up with no response/ results,negative
your delivery staff very good,positive
very bad service,negative
it say deliver but never get it,neutral
verry good,positive
Best ,neutral
havent receive any parcel a such it deliver wrong person,negative
I have opened account as I got an offer of Zero Balance Account with autopay in my credit card. And then I used your services and now I'm recommend others to open bank account with IDFC. So I would request you to offer more zero balance account and let customer experience your services & facilities first. Word of mouth is the most effective sale tactics. ,neutral
want return,neutral
keep it up,neutral
service good,neutral
great delivery service in time,positive
wrong parcel,negative
good,neutral
good service,positive
good service,positive
good,neutral
please retake parcel dont want this baracelet,negative
didnt get my package where my product you only send msg that prosuct deliver but havent recieved my package,negative
Your agent call regularly regarding loan premium even if the date has not come. Stop frequent calling. I would suggest you to rely on mailing and texting.,neutral
Good ,positive
excellent service,positive
delivery boy very friendly very good behaviour,positive
poor service by blue dert courier management,negative
perfect,neutral
happy with service,positive
Nothing needed to be changed,neutral
not at all very nice service,negative
this person very humble,positive
they ignore me for home delivery lady on call she compel me for pick from office after my many request they deliver,neutral
tooo much late,negative
not good this delivery blue dart,negative
deliver without any hassle,neutral
return this product,neutral
all good,neutral
Gvcf,neutral
my dress suppose arrive on th,neutral
good,neutral
not receive shipment,neutral
good experience,positive
product original address per deliver nahi huva,neutral
that delivery agent take r extra,neutral
best,neutral
good,neutral
Improve customer service and call back and follow up properly ,neutral
ok,neutral
rubbish delivery boy,negative
Good guide and easily know any person in this application...lot of congratulations ,positive
No,neutral
No,neutral
cz bridal set order kare ka uski jaga bakwas set aaya refund wapas karie plz ya phr cz ka set jo order kare wo bhejie,neutral
perfection can not improve,neutral
nice delivery boy,positive
it ok,neutral
very good service behaviour,positive
change in my order,neutral
call on personal phone inform of date of delivery source of parcel sm with link provoke suspicion of phishing,neutral
if person not available at time of delivery then whos duty reschedule delivery im doctor by profession not able at time of delivery far delivery partner refuse delivery at proper address my address most frequently used address of my town far parcel my credit card mean it bad service experience ever,negative
thank you,positive
it ok fir me,neutral
get bad order,negative
quick delivery very efficient,positive
best,neutral
very good,positive
professional,neutral
best service,positive
everything thing perfect,positive
please try deliver product doorstep,neutral
product not deliver me,negative
Good ,positive
good service e,positive
good watch,positive
very bad call receive from blue dart,negative
medicine order get delay for day,neutral
काफी अच्छी सर्विस है और फास्ट सर्विस है इसके लिए धन्यवाद ,neutral
not receive product,neutral
perfect,neutral
go pick up even after present on address wrong status be update from few day this happen for second time before that medical product send back drom courier office,neutral
pathetic,negative
not nice you,negative
deliver late parcel wring,neutral
No,neutral
no it broken,neutral
very good,positive
my product deliver safe successfully,positive
everything fine,neutral
delivery must in a per your message but deliver in after complaint,neutral
good,neutral
froud h sb scam kr diya,neutral
delivery boy ask for money for prepaid order,neutral
something else,neutral
we already give instruction not delivery watchman security please deliver address only,neutral
very nice support team thank for solve my problem,positive
great,neutral
please try share delivery partner contact no,neutral
My branch is 180km away from where I live. What if I need to visit to bank for cheque and any other reasons. I will have to travel to 180km from my house? That's problematic and inconvenience for me. Also it was not specified that I am getting branch that far from my house otherwise I wouldn't have opened the account. ,negative
excellent,positive
No,neutral
very bad service mujhe complaint karna pada tab delivery hui,negative
good service,positive
your service very poor service because my cod parcel not deliver your courier,negative
"Sir/Madam, in my opinion it would have been better if you were to transceas.",neutral
next level,neutral
no need change it better already serve on time correct address,neutral
good service with delivery partner,positive
very poor service,negative
very good,positive
present at home receive delivery of shipment but your delivery person drop it in my letterbox in lobby of my apartment building he do not come my home ask for delivery code he do not phone me inform that he drop shipment in my letterbox come know this only after ring him please ensure that your delivery person follow delivery procedure strictly without any deviation or shortcut,neutral
good,neutral
good,neutral
eheh,neutral
disgust service,negative
good,neutral
best,neutral
order not deliver,negative
very good service,positive
a not receive item otp rcvd time no one visit my place deliver item otp not share anyone as well,negative
no responsibility for delivery bad experience,negative
before courier card at least confirm customer,neutral
receive fraud product,negative
good,neutral
good,neutral
good,neutral
bad service see ever package reach my city in time but my city rewari destination hub make it late day by day final go stor pick up by self bad service by blue dart rewari office,negative
my feedback only for delivery agent,neutral
good service from long time,positive
good,neutral
good,neutral
watch not switch on packaging not good,negative
badiya mast h,neutral
amazing service,positive
best service please dont horn at door,neutral
very good,positive
good service,positive
delivery agent keep mark consignee not available even without move from their desk check if person actually multiple email sent customer support with escalation but simply waste have go myself warehouse like thousand of other people collect shipment,negative
this side frod khali saman bhej diya product khali hai,neutral
call me tell u everything,neutral
good early service,positive
delivery guy horrible,negative
not deliver me,neutral
without try call me show parcle undelivered,neutral
shipment not deliver,negative
delivery person deny deliver consignment collect consignment from office,neutral
ask for aditional money,neutral
cheque book deliver with otp,neutral
your service good but your delivery boy very lazy he not pickup my phone he say not come your address or office,negative
refuse deliver on rd floor a there no luft,neutral
please proceed dispatch in office time,neutral
fantastic delivery,positive
delivery guy very polite parcel deliver well on time,positive
good morning,positive
my order deliver but you give fake message a delivered,neutral
delivery,neutral
best service good behaviour,positive
good,neutral
no comment,neutral
great delivery service in time,positive
service quick,neutral
my pagaked recieved me in very bad already open,negative
keshod shipment deliver,neutral
not receive my parcel,negative
good service,positive
not good se,negative
good,neutral
package break,neutral
delivery agent very helpful polite,positive
very bad service,negative
very delay in delivery,negative
gjgffg,neutral
wrong commitment false info,negative
fraud delivery update want take legal action against delivery boy steal my credit card personal information,negative
good service,positive
item deliver wrong,neutral
this my first experience blue dart not good too your service,negative
good,neutral
communicate through message when busy very grateful for thay,positive
nice,neutral
delivery not prompt,neutral
delivery smooth deliver up my doorstep on first floor,neutral
Can improve more on shipment status updates & delivery.,neutral
best,neutral
good fast service,positive
excellent service,positive
charge socket not work,negative
very lo quality,neutral
good,neutral
good,neutral
service good,neutral
good,neutral
good,neutral
they deliver on same day,neutral
delay delivery,neutral
good delivery good nature,positive
good god bless you,positive
good service,positive
please,neutral
cancel order,neutral
track info must update properly,neutral
reduce delivery time of product,neutral
want return,neutral
not get my product,negative
very good f,positive
very lately deliver,neutral
good delivery,positive
outstanding,neutral
very good conversation satisfaction of service,positive
website slow not show proper detail order deliver also late then expect date,negative
try diliver in day time,neutral
good,neutral
pack damage,neutral
nice,neutral
collect my courier from blue dard office,neutral
thanks,neutral
goog courier service,neutral
"In the Original Amount ౯౦౦౦౦ Thouzand, Amount Fraud ౧౬౦౦౦",neutral
best service,positive
my parcel not receive yet,negative
please return this productsour requirement iphone pro back cover,neutral
try improve tracking system,neutral
nice really appreciable,positive
bad delivery experiencebehavior of delivery guy,negative
receive ok,neutral
it ok,neutral
item miss,neutral
delivery boy have very bad behavior,negative
not good de,negative
best,neutral
hand over packet watchman without bother inform me,neutral
"Yes you'll don't display your offers clearly.
When applied it doesn't get completed it gets hanged up on the final process and disappears.
There should be good offers on FD I know these are my small amount but it was my start to see what better it could be for big amount.
Thank you ",neutral
delivery boy very rude very rude behaviour,negative
The courier charged me 100 Rs   extra which is very unfare.,negative
keep do great,positive
item break delivery time more than day,neutral
nice delivery,positive
supar,neutral
good,neutral
keep good work,positive
excellent service time management respect,positive
receive fake product,negative
if delivery person unable find location on first try,neutral
excellent delivery service,positive
No,neutral
good,neutral
professional,neutral
No,neutral
Nothing,neutral
not receive har mahine kha jata hai mere yha ata nahi courier,neutral
ok good thanks,positive
survive great,positive
good service,positive
order reach my place two day ago,neutral
havent receive courier,neutral
keep it up,neutral
box open packet miss from inside,neutral
late delivery no update give,neutral
yes,neutral
How changed are handover says alot about a person,neutral
good,neutral
everything good,positive
my order not deliver,negative
it already good,positive
order not deliver,negative
good,neutral
delivery service bhutt kharab hai call kro uthayega nhi time pai parcel deta nhi hai ham khud se parcel delivery office se leke aaye acha service nhi hone ke karan,neutral
good,neutral
it deliver in just day after order so happy,positive
Not received any thing though it is showing delivered. Nobody as Nirmala,neutral
order watch that suppose deliver day ago from past day daily get message deliver today through blue dart dhl it show attempt deliver but do not receive any call tracking show it pick up schedule for delivery today,neutral
yes,neutral
very very nice ea,positive
delivery boy soo rude,negative
good,neutral
product not deliver dont know whom you deliver,negative
parsal not receive parsal delivery another store this very bad please check confirm,negative
very calm n polite,neutral
improve behavior of your home delivery person,neutral
good,neutral
delivery person very rude refuse listen tell him that foreigner can only speak english,negative
good,neutral
good service,positive
you all just run scam in name of deliverydelaying my order again again a per your own wish a if it game go on delivery should always do on promised time delay of day acceptable my order get delay for day nowas if dont any other business than wait for your shitty delivery system take action,negative
receive message that product deliver however,neutral
didnt receive any parcel,negative
"As a CC holder, account opening journey was super fast.",positive
मला क्रेडिट कार्ड हवे आहे ,neutral
good clam behaviour,neutral
miss product with damage cover,neutral
not receive package deliver wrong person in unknown house,negative
very good,positive
on time delivery excellent product in good condition a well,positive
Came v late after express shipping. Very unusual for blue dart,neutral
wrong product send,negative
amaze service thank you,positive
there no call confirmation make by delivery office before parcel leave final point actually at home till pm from morning,neutral
it should deliver yamuna nagar,neutral
this not my order,neutral
improve website interface,neutral
good,neutral
very bad product,negative
not receive my courier,neutral
satisfactory,positive
good bhvr n more over it get delay why dnt knw but finally get,neutral
good,neutral
good service,positive
l,neutral
mera order baimg hai,neutral
it satisfactory,neutral
good,neutral
good,neutral
delivery partner didnt deliver product,negative
delivery person doesnt call me doesnt come near my housebut mention on website consignee not available iam go bluedart office self pick up my parcelpls read bluedart google map review,negative
good,neutral
all good,neutral
excellent,positive
good,neutral
change item not my parcel other person parcel receive me,neutral
neither book nor receive any shipment your company doesnt maintain any rule regulation a provide in law customer care non responsive ever,negative
excellent delivery,positive
not good delivery,negative
please deliver product on customer delivery location instead of ask customer collect product where delivery agent available or office location very bad service,negative
very good,positive
not easy trak,neutral
always delivers late,negative
very bad delivery they postpone parcel without call delivery boy come during lunch time or call late in d evening,negative
take age deliver product packet tear temporary tape place by bluedart initially deliver someone else,neutral
best,neutral
thabks,neutral
not recivved any order,neutral
good delivery boy,positive
good,neutral
"Yesterday status was updated as ""consignee not available""",neutral
good service provide by your delivery boy,positive
good service,positive
person who deliver item my location really honest you may add one thing that you could provide contact jo of delivery agent so that he may contact so that if person not available at home or at delivery location than he may contact with agent,neutral
ok thanks,neutral
very good,positive
very good,positive
delivery not provide on door step,neutral
delivery boy behaviour service goodit should continue,positive
nice good product very nice thank for maxbhi app all so blue dart app thanks all help line,positive
nice with community,positive
perfect delivery,neutral
Received wrong product which was really old smelly cloth. Want to return it but from the website I ordered gave wrong email id & no contact information. Please help me if you can either by giving their contact details or register complain against this fake website.,negative
please ensure timely delivery ofarticles,neutral
fake product,negative
Yes,neutral
good sarvise,positive
Courier was not delivered citing incorrect address. But the cover indeed had full address and contact details. Call center misguiding that letter cannot be collected at office,neutral
gdr,neutral
good delivery boy,positive
product defective not turn on,negative
never get it,neutral
should deliver in home,neutral
very good fast service thank you,positive
try reduce delivery time,neutral
very happy today because this my long day dream,positive
delayed,neutral
delivery agent very nice person,positive
very very very late deliveryextremely poor service,negative
very good servicedelivery agent very humble pqnctual,positive
not deliver in my resi address plz recheck deliver correct address,neutral
your service excellent,positive
my delivery percel give other person,neutral
good,neutral
super fast service,positive
"An experience has been given by the branch staff that their interest was only up to the opening of account. Once the account opening process was done, the staff who visited did not show any concern. Has the relationship ""started "" or "" ended"" by the branch staff. Even, no proper response to emails. ",neutral
very good,positive
so delaying delay service bad,negative
it good,positive
awesome,positive
they update customer not available but delivery person didnt call yet didnt visit in my adress,negative
keep up good service,positive
wrong product deliver,negative
who this deliverd not me,neutral
because for other delivery follow up like crazy no one seem hel,neutral
please return this order,neutral
T,neutral
nice,neutral
