text,label,confidence
good,neutral,0.6630253791809082
delivery agent nyc man,neutral,0.8392632007598877
good,neutral,0.6630253791809082
delivery hassle free smooth,neutral,0.664394199848175
good,neutral,0.6630253791809082
if they could know atleast in morning if their order be deliver on that day or next,neutral,0.8644121289253235
without my consent delivery boy keep my parcel at build reception do not even ask me for oto,negative,0.7689420580863953
ilillill,neutral,0.5597339272499084
shoe not at all comfortable seem like necessary cushioning miss,negative,0.8365075588226318
on time deliver,neutral,0.645928144454956
good,neutral,0.6630253791809082
well behave person,neutral,0.7374311089515686
pathetic service never recommend anyone bad experience,neutral,0.5034319162368774
delivery executive so polite helpfulimpressed,positive,0.9466894865036011
please send otp in time,neutral,0.7665420770645142
agonise wait for entire week daily message of upcoming delivery late night postponement,neutral,0.7929283380508423
on time delivery,neutral,0.6559246182441711
you delivery reach extend,neutral,0.6839812397956848
it totally wrong product receive with very bad condition,negative,0.9674031138420105
everything good,positive,0.8803240656852722
mera blue dart ka experience bahut kharab raha delivery boy din tak nahi aaya aur kisi ne call bhi nahi kiya google par diye gaye address par jaane par pata chala ki unka centre shift ho chuka hai lekin location update nahi kiya isse mujhe bahut takleef hui aakhirkaar mujhe khud jaakar parcel lena pada,neutral,0.8614527583122253
Correct,neutral,0.5810974836349487
good,neutral,0.6630253791809082
delivery boy give letter first then ask me sign then have give letter back for me sign he should give letter later after sign,neutral,0.8938882946968079
you should open option register alternate number,neutral,0.8717992901802063
very good service,positive,0.9318373799324036
receive product that completely torn delivery person say he dont know how it happen,neutral,0.6433014869689941
great service,positive,0.8771696090698242
nothing,neutral,0.5349960327148438
im not receive my parcel,negative,0.8521137237548828
nice,neutral,0.6387196779251099
great service thank you,positive,0.978145956993103
good,neutral,0.6630253791809082
product didnt receive by where product,neutral,0.6586447954177856
have no respect customer,negative,0.8722178936004639
order something get different prodect,neutral,0.8065006136894226
not receive package deliver another guy not call any person,negative,0.7562581300735474
excellent,positive,0.9086722731590271
safe handling of package,neutral,0.8120507597923279
wrong package deliver extremely disappointing,negative,0.9723796248435974
quality not good,negative,0.9503009915351868
parcel not receive,neutral,0.5050457119941711
it not about delivery staff,neutral,0.5947786569595337
your delivery executive didnt even bother come upstairs deliver it instead ask me go down receive it,neutral,0.6563149094581604
article return origin st time without consent,neutral,0.6543195843696594
consignment damage,neutral,0.5317009687423706
not receive my order,negative,0.7445043325424194
not receive pl checkno rohit in my house,neutral,0.6526560187339783
my name salman not salma,neutral,0.8048180937767029
delivery staff irresponsible not even answer call ask wait for hour but no response,negative,0.939410388469696
wrong product reassive,neutral,0.6849505305290222
you could handle delivery well in tracker it wrongly state that delivery attempt on th that not available which blatant lie this leave bitter taste regard professionalism of your company there no regret for delayed delivery no answer my email sent customer service,negative,0.711100697517395
all good,neutral,0.6551581025123596
product not deliver mark deliver without otp,neutral,0.6376854777336121
delivery partner very rude he just call me put my parcel in front of my house leave without give my hand very rude in call kindly replace him,negative,0.9441372752189636
receive watch broken,neutral,0.5858134627342224
hopeless bad shameful third class,negative,0.9538499116897583
excellent service,positive,0.9300705790519714
thanks,neutral,0.5764604210853577
worst delivery person,negative,0.9394440650939941
good,neutral,0.6630253791809082
Good respond and Quickly opened account.,positive,0.8804637789726257
not applicable,negative,0.7106922268867493
order not recieved,neutral,0.6640740633010864
havent receive courier yet,neutral,0.6189339756965637
very good sarvice,positive,0.895443320274353
your delivery service amazing fast im very happy,positive,0.9905480742454529
this not my shipment,neutral,0.615602433681488
NRI Saving account for seafarer should be open online without visiting any branch ,neutral,0.783137857913971
Please arrange me to call and explain loan details and information and call me first,neutral,0.8715141415596008
sjjssjdn,neutral,0.6386075019836426
you always good,positive,0.8934429287910461
order not same n ive pay amount rupee,neutral,0.5063775181770325
it all good,positive,0.7983598709106445
no confirmation take from me,neutral,0.7103244662284851
not deliver yet,neutral,0.6060829162597656
lovely,positive,0.8978053331375122
blue dart delivary partner behaviour bahut bekar tha,neutral,0.8590162396430969
your mobile number be mark a spam by google dialer,neutral,0.5154087543487549
best service,positive,0.8133760094642639
mere sath dhokha hua he tb ssd ki jagah power bank bheja he jo koi kamka nahi,neutral,0.8240209221839905
quite happy,positive,0.9276721477508545
experience bad always delay for delivery no update for same,negative,0.9158321619033813
very bad service by delivery agent even after ask him deliver me at doorstep he give excuse of back pain ask me collect productif you can not provide good service please stop this courier or change delivery agent keep fit one who can do job efficiently,negative,0.9041248559951782
not deliver me show out for delivery from last day wrost service,neutral,0.6161799430847168
man rich correct address,neutral,0.7621158957481384
delivery boy should patience while deliver product customer depend upon customer situation,neutral,0.7714064717292786
good service,positive,0.8297358751296997
very poor,negative,0.8894841074943542
plezz share dilevery boy contact no,neutral,0.7465269565582275
didnt expect delivery at time but it awesomedelivery boy deliver nicelyi recommend this logistics service everyonethanks blue dart,positive,0.9103195071220398
no delivery receive on,neutral,0.6043652296066284
very good service,positive,0.9318373799324036
delivery boy do not call,neutral,0.6623552441596985
I attract to enjoy your banking facilities which are not provided by other banks,positive,0.7444176077842712
my shipment suppose deliver by november rd,neutral,0.8935099244117737
not receive,neutral,0.5191618800163269
delivery partner ne extra charge liya hai or uske baad na call nhi lag raha hai,neutral,0.8409242630004883
not deliver at all make folloup time still need walk pickup myself as well no reply email even phone support bad,negative,0.9277186393737793
delivery delayed,neutral,0.6458125710487366
dress material achaa ni h bikl bhi jesi dress dikha reh ho vese aai bhi ni h,neutral,0.8328028321266174
amaze on time mukesh warsi,neutral,0.8583194017410278
very good delivery personnel,positive,0.9156914353370667
delivery person tell that he leave it outside door but it not there im unable call him on number he call that day have call customer care support day ago they tell me that theyll make delivery person call me within hour it day but didnt get any call,negative,0.7095873951911926
good,neutral,0.6630253791809082
good,neutral,0.6630253791809082
havent receive shipment,neutral,0.5861117243766785
havent receive my card delivery person take otp also but he dont my card not at my home he call me that he come deliver my card give he otp after he tell that he dont my card havent receive my card,negative,0.7383991479873657
good,neutral,0.6630253791809082
fast,neutral,0.5904791355133057
good,neutral,0.6630253791809082
"Proper communication with the clients from the relationship, manager or agent",neutral,0.8078892230987549
good service,positive,0.8297358751296997
excellent service,positive,0.9300705790519714
good service,positive,0.8297358751296997
good,neutral,0.6630253791809082
order jercey colour black but get red jercy im not happy,negative,0.7830690145492554
it already good,positive,0.9541144967079163
ritan,neutral,0.5944169163703918
too late deliveryi get my shipment after day even it out of delivery before day,neutral,0.6302593350410461
very godd service,neutral,0.47661662101745605
very good service superfast delivery,positive,0.9601935744285583
want return veryy bad,neutral,0.5743481516838074
good,neutral,0.6630253791809082
good,neutral,0.6630253791809082
poor delivery experience bluedart always delay even though courier come near by centre,negative,0.8801290988922119
very good behaviour,positive,0.8912561535835266
reduce cost per glass,neutral,0.8147274255752563
Need to have co operative delivery person. Very rude in talking . The product is also not satisfactory and as per shown in the advertisement,negative,0.9567832946777344
sir mojhe product nehi mila he,neutral,0.7542038559913635
please call through courier company numberprivate number label a spamthanks,neutral,0.7526830434799194
i haven?t received my product how it can be delivered,negative,0.8266326189041138
nice,neutral,0.6387196779251099
not receive order how order deliver not share delivery otp can you check whether delivery otp verify can you take action against delivery agent,neutral,0.6103109121322632
good service,positive,0.8297358751296997
gud service,neutral,0.5179566740989685
it one of bad service not deliver myself go take way last two day wrongly update status my self go vadapalani branch reach but wait hr that delivery person not come branch he reach im get my thing it not good face,negative,0.912449300289154
good service,positive,0.8297358751296997
very good service,positive,0.9318373799324036
superb service,positive,0.8742996454238892
item not deliver,neutral,0.6495009660720825
not recived yet,neutral,0.5640155673027039
very fast delivery,positive,0.8620749115943909
very worst late delivery,negative,0.9422100186347961
good,neutral,0.6630253791809082
my parcel damage,negative,0.7200406193733215
saved my day,positive,0.8533492088317871
cheat a wrong product send my payment do,negative,0.8088602423667908
very good,positive,0.9482112526893616
order live plant receive it in evening box smash,neutral,0.9147462248802185
not receive delivery,neutral,0.5836871862411499
very bad service,negative,0.9438402652740479
गुड,neutral,0.7395435571670532
no otp,neutral,0.6087340116500854
All through process,neutral,0.7730154395103455
No,neutral,0.49548888206481934
very good,positive,0.9482112526893616
miss product two part,neutral,0.5983895659446716
very efficient,neutral,0.6953653693199158
very good,positive,0.9482112526893616
highly satisfactory,positive,0.7429220676422119
definitely,neutral,0.4873427450656891
delivery staff take from my son for prepaid orderthis ridiculous,negative,0.9208152890205383
very good,positive,0.9482112526893616
good,neutral,0.6630253791809082
receive,neutral,0.714394211769104
didnt receive it only,neutral,0.6367774605751038
very disappointed with delivery servicethis second time delivery agent refuse deliver my order my location ask me travel km pick it up myself every time,negative,0.9693793058395386
okkkkkkkkkk,neutral,0.5282061100006104
response very good,positive,0.9015281796455383
not receive complete product inside,neutral,0.49679264426231384
worst behaviour delivery agent,negative,0.9425027370452881
bad delivery service,negative,0.8907161355018616
First of all you guys don't bother what feedback is. If you literally bother then change your attitude and your executives attitude first. He lost my package earlier and this time I have to visit your hub to collect my card safely. What a pathetic service you have. Shame on you guys.,negative,0.9637588262557983
ok ok ok ok,neutral,0.5690047144889832
I hope u can improve the quality where the charger socket are their....so that they can withhold the weight of the charges,neutral,0.6638951301574707
great delivery experience,positive,0.9279837012290955
good service,positive,0.8297358751296997
delivery person attitude,neutral,0.5546348690986633
person take otp but parcel never deliver,negative,0.7463798522949219
excellent service,positive,0.9300705790519714
fake product deliver,neutral,0.5730762481689453
good service,positive,0.8297358751296997
all good,neutral,0.6551581025123596
no change require ur delivery very good,positive,0.8808991312980652
not receivee parcel,neutral,0.6014822721481323
sab cheej badhiya he or deliver bhi badhiya he,neutral,0.7378567457199097
quality product issue my order rutrn payment rutrn,neutral,0.5114492774009705
your delivery executive do not work properly do not deliver parcel on due date they deliver very late delivery service absolutely terrible,negative,0.9812347292900085
mujhe khud jakar lena pada,neutral,0.7229112982749939
name wronge h smita hota h or usme smia h,neutral,0.8349356651306152
deliver very late but product vary osome,neutral,0.6518900394439697
very good fast service,positive,0.9522573351860046
good service,positive,0.8297358751296997
some arrangement for pack,neutral,0.8087228536605835
they keep imp parcel at door step without inform meif dont pick call they should ve attempt delivery next daythis second time it happen me within week,neutral,0.5670227408409119
not revive,neutral,0.6260690093040466
Ok dood,neutral,0.564784824848175
good,neutral,0.6630253791809082
you guy already do great,positive,0.9535048604011536
parcel box damage,neutral,0.6227872371673584
nice,neutral,0.6387196779251099
"Happy to meet with mr dev sharma, very good behaviour and very nice person ",positive,0.9850242137908936
first minimum contract great delivery,positive,0.8689173460006714
horrible service person very rude they didnt deliver even after day delay,negative,0.9806715846061707
excellent,positive,0.9086722731590271
best service by bluedart staff,positive,0.889901340007782
good service,positive,0.8297358751296997
good,neutral,0.6630253791809082
thanks but my product do not safe,negative,0.9022881388664246
good servicereceieved on proper time,positive,0.8442628979682922
return karna hai,neutral,0.6022897362709045
not receive any stock,neutral,0.5503238439559937
awesome,positive,0.7797296047210693
one day late delivery no response very bad service,negative,0.958886444568634
fraud executivewrong pkt delivery mepls return this pkt,negative,0.8830083012580872
bag fata hua hun,neutral,0.7073982954025269
good,neutral,0.6630253791809082
well if work delivery should on holiday so that can collect it personally,neutral,0.8741779327392578
varry good md,neutral,0.6799067854881287
all good,neutral,0.6551581025123596
not receive parcel,neutral,0.5949524641036987
not receive anything,neutral,0.5684943199157715
good,neutral,0.6630253791809082
good,neutral,0.6630253791809082
Kindly arrange to send me the debit card urgently to my overseas address ,neutral,0.8518660068511963
not yet deliver,neutral,0.5236790776252747
delivery partner behaviour not good delivery not at my doorstep,negative,0.9415507316589355
very smooth delivery,positive,0.8283796310424805
good service,positive,0.8297358751296997
receive wrong parcel please refund my money,negative,0.9174601435661316
ok thats it,neutral,0.4974088966846466
ankit titttal rolex company very nice,positive,0.9752956032752991
delivery partner behave very badly he do not even come my registered address he call me take my parcel far away from my address,negative,0.9564767479896545
prompt delivery service,neutral,0.7460985779762268
delivery too late,negative,0.8240980505943298
carry on,neutral,0.6373546719551086
ok delivery,neutral,0.5587350130081177
do not receive bank document no call madeto my number who do u deliver it,negative,0.843973696231842
it gud,neutral,0.48040255904197693
improve in all aspect especially intimate about shipment reach destination so that they can collect no intimation,neutral,0.7793028950691223
mujhe ye parsal nhi chahiye,neutral,0.683345377445221
mere address pay delivery nahi aaya mujhe kitni bar kol karna pada,neutral,0.8430765271186829
more polite customer,neutral,0.523905873298645
didnt get my parcel my address please handover it now take rating,negative,0.8307905793190002
full sexfull,neutral,0.6820158362388611
my parcel not deliverd yet but delivery boy update like recived already,neutral,0.6687816381454468
excellent service,positive,0.9300705790519714
good,neutral,0.6630253791809082
havent receive order,neutral,0.5173764228820801
parcel late by day even though it reach home town on time,neutral,0.7823507189750671
receive only one product in box skincare product order not deliver please clarify asap,neutral,0.647005021572113
still not deliver,negative,0.8229358196258545
product not similar very different product give by delivery man,neutral,0.5793095231056213
The agents should be well versed with the mandatory and important details which needs to filled by the customer to get the process smooth in one go.,neutral,0.6765700578689575
very nice,positive,0.9467630982398987
allow customer contact delivery person,neutral,0.8379978537559509
good service,positive,0.8297358751296997
this rating give for speacially on base of delivery boy,neutral,0.8934457898139954
late delivery,neutral,0.6043542623519897
sorry say that your both plant dead due very late delivery,negative,0.9344847798347473
best sevice,neutral,0.5258215069770813
service good,neutral,0.6887592673301697
gelte prsal aya hai,neutral,0.6130878329277039
plz try deliver before even,neutral,0.7841824293136597
your delivery staff interaction very poori not recommend that person deliver my future parcel at my doorstep,negative,0.9779070615768433
good service,positive,0.8297358751296997
delivery boy very cooperative actually my house lock still he have wait for minute,neutral,0.5948330163955688
"Mr.Thohid has good Knowledge about accounts in banking sector...
Felt so happy and good Communication good experience overall Satisfied ",positive,0.9709773063659668
yes,neutral,0.44127699732780457
very good so happy,positive,0.9898287057876587
very poor service your courier boy lie his name rahul gupta mobile no give lie he come wait for day,negative,0.9040199518203735
very nice work thank you,positive,0.9855648875236511
nice,neutral,0.6387196779251099
bad service,negative,0.8802351355552673
Nice service idfc bank ,positive,0.8420472145080566
packet open not so happyplz look into matterthks,negative,0.9189926385879517
very excellent genuine polite respect delivery partner,positive,0.9366104006767273
parcel not receive,neutral,0.5050457119941711
return product,neutral,0.641966700553894
mera parcel mujhe receive hi nhi hua h juth bol dete h parcel dete hi nhi h,neutral,0.8260390758514404
very bad service,negative,0.9438402652740479
delivery service good,positive,0.8704224228858948
good service,positive,0.8297358751296997
recently open new account with your bank,neutral,0.8944859504699707
fast delivery delivery boy very good,positive,0.9661189317703247
tha,neutral,0.4751318097114563
service ok,neutral,0.5385289788246155
very efficient,neutral,0.6953653693199158
please return this product,neutral,0.49942582845687866
get diffeen product from package,neutral,0.7765822410583496
good,neutral,0.6630253791809082
good,neutral,0.6630253791809082
bad sirvice,neutral,0.5741958618164062
nic,neutral,0.5663321018218994
ok ok,neutral,0.4964655041694641
while deliver office mail room need different approach security measure,neutral,0.8347837924957275
tell delivery guy keep parcel near my door at second floor but he throw parcel in ground floor in someone shoe rack,neutral,0.5660328269004822
delivery executive call yesterday tell he cant come my block leave item at mail room tell im at home deliver it he update that not available deliver today post escalate it do educate train protocol delivery guy,neutral,0.5886254906654358
I will close the account because of this issue,negative,0.911332905292511
scam karte hai ye please koi order mat karna bilkul third class ki cream bekar open tube deliver kara hai please dont buy,negative,0.7509748935699463
deley ser,neutral,0.59209144115448
tracking of consignment,neutral,0.7612971067428589
good,neutral,0.6630253791809082
nothing,neutral,0.5349960327148438
excellent,positive,0.9086722731590271
delivery time pe nahi mil raha ware house jake lena pada parcel or waha bhi ghante jitna wait karna pada,neutral,0.8381085395812988
have personally go bluedart collection centre collect it very disappointing,negative,0.9550662040710449
shipment delay,neutral,0.5497794151306152
shipment not give mention flat,neutral,0.5400761961936951
understand,neutral,0.7136642336845398
time take deliver product very bad in today era,negative,0.9408727884292603
not receive my debit card delivery person tell he deliver but it not deliver yet,negative,0.8173348903656006
good,neutral,0.6630253791809082
good very smartperson,positive,0.949180006980896
thanks,neutral,0.5764604210853577
not recieved parcel,neutral,0.6448695063591003
order two quantity bt receive one quantity plz correct delever my ordr as soon a possible,neutral,0.8171190619468689
your delivery boy not ready come our home he so rude while interact,negative,0.9672616124153137
good,neutral,0.6630253791809082
good,neutral,0.6630253791809082
service terrible literally wait for more than week a it reach destination with no attempt make false alert message that delivery fail really need product so complain brand help me with delivery after several mail get deliver today,negative,0.9265641570091248
good,neutral,0.6630253791809082
excellent,positive,0.9086722731590271
bad product,negative,0.8753852844238281
The package has not been delivered to me. How your staff claims to have delivered it to me. This is false and wrong information. I am planning to take up the matter with the concerned departments for necessary action against your organisation and the staff for giving wrong and false information. The package has been booked on 08.01.1014 and today is 15.01.1014,negative,0.9176251292228699
id,neutral,0.5158975124359131
very nice service,positive,0.9494607448577881
good,neutral,0.6630253791809082
it very long bad quality,negative,0.8953479528427124
very nice,positive,0.9467630982398987
excellent,positive,0.9086722731590271
No,neutral,0.49548888206481934
"Javab sari rite aape che bank staff 
Intresting pn saru male che month nu ",neutral,0.8288191556930542
if you not serve my pin code area then why you collect my order from any company pay for home delivery your delivery partner say cant serve in your pin code area this bullshit very bad experience with blue dart everytime,negative,0.9723899960517883
excellent delivery,positive,0.9182980060577393
No,neutral,0.49548888206481934
fast service,neutral,0.6125025153160095
good,neutral,0.6630253791809082
do,neutral,0.5157424807548523
u r already well,neutral,0.6325861215591431
first without visit address location bluedart report a consignee address incompleteincorrectsecond time without visit address location bluedart report delivery attemptedpremises closedthird time blue dart deliver shipment after involvement of axis bank management our follow up this neglegence find attempted deliberately by blue dart staff,neutral,0.5147090554237366
good boy with exa japan,positive,0.8680578470230103
do not receive item,negative,0.8493525385856628
not ready give door delivery also ask cancel order if not ready come take parcel also vehicle driver not ready take vehicle return,negative,0.7400228381156921
good job,positive,0.8671579957008362
after get otp parcel not deliver me even afer call your delivery agent no response,negative,0.830983579158783
good service,positive,0.8297358751296997
do,neutral,0.5157424807548523
not orient about localityrude communication style,neutral,0.6136456727981567
advance intimation of delivery time willingness wait for someone collect order,neutral,0.8592092990875244
very delayed delivery,negative,0.7714462280273438
 Nothing else ,neutral,0.598481297492981
Good experience while account opening journey ,positive,0.9349550008773804
no delivery attempt since day,neutral,0.5046567320823669
parcel mujhe mila hi nhi deliver kaise hua,neutral,0.7584595084190369
good,neutral,0.6630253791809082
exilnt,neutral,0.5205695629119873
shipment not deliver,negative,0.7145645618438721
not receive parcel dont know it give whom,neutral,0.5340321063995361
my order not deliver,negative,0.8585569262504578
excellent,positive,0.9086722731590271
good service,positive,0.8297358751296997
perfect,neutral,0.5335807800292969
pranali,neutral,0.6065723299980164
packet mark delivered but it undelivered,neutral,0.5123454928398132
best delivery,positive,0.7528067231178284
not receive anything,neutral,0.5684943199157715
fraud revive,negative,0.8021337389945984
nice,neutral,0.6387196779251099
not receive by my family whats wrong you,negative,0.910738468170166
excellent good job,positive,0.9588047862052917
timely delivery,neutral,0.636683464050293
delay order,neutral,0.5892709493637085
NOPE,neutral,0.5671336054801941
parcel deliver day after expected delivery date,neutral,0.8978691101074219
recieved,neutral,0.6091389060020447
good,neutral,0.6630253791809082
good,neutral,0.6630253791809082
still not receive shipment please inform asap detail of person who receive it shipment,neutral,0.6828116178512573
very good,positive,0.9482112526893616
ok,neutral,0.4962122440338135
Mujhe account close krna hail ,neutral,0.797231912612915
from courier,neutral,0.6604264974594116
good,neutral,0.6630253791809082
info wasnt visible accessible or changeable via link,neutral,0.6695817708969116
good,neutral,0.6630253791809082
excellent,positive,0.9086722731590271
not receive by me,neutral,0.5303654670715332
very good,positive,0.9482112526893616
good,neutral,0.6630253791809082
good,neutral,0.6630253791809082
ok service,neutral,0.4980170428752899
receive open package,neutral,0.8532503843307495
good,neutral,0.6630253791809082
Happy ,positive,0.8841372728347778
why dont you give call just before come for delivery today wait for more than hr after get sm you can definitely do this because you charge very heavily not small amount,neutral,0.5562048554420471
nice,neutral,0.6387196779251099
excellent,positive,0.9086722731590271
Nothing,neutral,0.5676093697547913
in this phone case expect good nice product thank you worthfull product,positive,0.9759749174118042
my order ritarn electenik problem,neutral,0.49873411655426025
cant wait for min rude behaviour while talk via call he didnt respond properly while talk itself he cut call immediately,negative,0.9108107686042786
Received 1 day late as delivery date shown was 10/01/14,neutral,0.6092490553855896
muje koi parcel nahi mila hai abhi tak,neutral,0.7514243721961975
always on time,neutral,0.5205449461936951
awesome sirvice,positive,0.8347867727279663
very,neutral,0.5750048160552979
thank you so much,positive,0.977976381778717
"Nothing specific
Just practice to keep some human 😜 intraction on regular basis.",neutral,0.7593890428543091
behavior of your representative exellent,neutral,0.7427117824554443
thnx,neutral,0.628255307674408
dont like product a want also it seem like product use want cancel my order alos waste of money,negative,0.965406596660614
delivery boy reluctant go concerned location he rude,negative,0.8965129256248474
delivery late but all product too good,positive,0.7520095705986023
if someone doesnt receive call,neutral,0.5799564123153687
without contact customer,neutral,0.661431610584259
no delivery receive,neutral,0.5364877581596375
No thanks ,neutral,0.5059376358985901
service very good,positive,0.938209593296051
my shipment promise delivery date but my shipment receive late by two day otherwise ok,neutral,0.6072697043418884
yes,neutral,0.44127699732780457
best,neutral,0.45735740661621094
parcel fully damage,neutral,0.5023528337478638
Received atm idfc,neutral,0.8117340207099915
my idfc first bank kit not deliver yet,negative,0.8943721652030945
I was not aware about IDFC First Bank. Your Bank has all those great banking features which usually bigger banks have. The only thing is people are not much aware about your bank. In future i will recommend your bank to all my connections.,positive,0.7427212595939636
nice goy good delivery,positive,0.9262749552726746
havent recieved any call delivery,neutral,0.5064707398414612
receive wrong item,negative,0.7124888300895691
very good,positive,0.9482112526893616
delivery person w ask in irritated tone jaldi karo jaldi karo when search for otpi didnt get any otpthen he do something get otpi tell him st time come across blue dart person talk so rough,negative,0.7696495056152344
good,neutral,0.6630253791809082
Excalant,neutral,0.6580363512039185
good,neutral,0.6630253791809082
good good,positive,0.8977524638175964
delivery staff shouldnt ask for otp via call before actually come deliver package,neutral,0.5899043083190918
outstanding,neutral,0.6654027700424194
Dear Sir / MadamPlease share the parcel delivery details kindly share sender details because we require this details to file legal case against sender.Thank you Dr. Bali,neutral,0.7587992548942566
pro actively you should try reach client,neutral,0.7562580108642578
product miss,neutral,0.4941698908805847
if possible delivery time should schedule a per our convenience,neutral,0.7762386202812195
good,neutral,0.6630253791809082
it very good,positive,0.973635733127594
"எங்களுக்கு அருகாமையில் வங்கிக் கிளை ஒன்றை திறந்தால் மிகவும் நன்று
",neutral,0.8446353077888489
prompt service,neutral,0.7136642336845398
very poor,negative,0.8894841074943542
Neck,neutral,0.5168613195419312
bad experience deliverer mostly late,negative,0.8047842979431152
good,neutral,0.6630253791809082
what service they didnt even deliver go them collect it from there warehouse,negative,0.8036293387413025
service issue delivery executive connect nhi krte h na call receive krte h apni chalte h na time p deliver krte h,neutral,0.834669828414917
bad not good do not use instagram app because instagram link fake,negative,0.967945396900177
didnt receive deliverywhat should do now,negative,0.8681497573852539
fast delivery like behaviour of driver but my name wrong it bobbari vinay kumar,neutral,0.5516831278800964
great service,positive,0.8771696090698242
good service,positive,0.8297358751296997
good,neutral,0.6630253791809082
poor customer handling,negative,0.8910170197486877
excellent,positive,0.9086722731590271
it good,positive,0.8429408073425293
not receive any courier today,neutral,0.6501346230506897
delevery boy not come my house,neutral,0.6364749073982239
definitely,neutral,0.4873427450656891
you already do great job keep it up,positive,0.9631443619728088
good,neutral,0.6630253791809082
worst experience a bluedart take day deliver order from near point,negative,0.8754473924636841
when customer number unreachable please send link costomer update your number or change number,neutral,0.5230217576026917
though reschedule delivery multiple time,neutral,0.882584273815155
My address was very clear but 14 kms away from Bluedart Office. Parcel was accepted for delivery at home. But not even a phone call was made to me. Parcel arrived office 15 hrs ago but i had to come and collect it myself. Then why do you charge or even accept parcels? Even without making a call to me,neutral,0.6908875703811646
na recommend,neutral,0.5823271870613098
overall good experience,positive,0.9330009818077087
my delivery experience very baadthe delivery boy very rudeand please let hum know how talk with others,negative,0.9160956144332886
make delivery quicker,neutral,0.5869410037994385
this your wrong credit want return this,negative,0.796575665473938
have ask redirect this mumbai why it still take destination at ggm,neutral,0.8246325254440308
kotak ka packet packaging bekar hai purana diya hai,neutral,0.7507230043411255
nice person,positive,0.8539815545082092
delivery time very high,neutral,0.7876232266426086
bad saree,neutral,0.47739118337631226
delivery time goodbut inour city courier service place on google map show in not available in proper place please update your address in it give mobile number,neutral,0.5177028179168701
Blue dart is fraud company.Wrong item has been delivered.l order for Sujata Rechargeable citrus juicer for Rs 1700 and they deliver a cheap blender type item.,negative,0.8863056302070618
without visite on address mark not availableblue dart chalisgaon office number not find online,neutral,0.6561700701713562
good response,positive,0.7892373204231262
late by one day,neutral,0.673582136631012
want return item,neutral,0.8271549940109253
well delivery time,neutral,0.7662088871002197
get wrong product want return it asap,neutral,0.6391529440879822
mujko nahi mila,neutral,0.6272748708724976
delivery person polite n very cooperative,positive,0.7120819091796875
nothing,neutral,0.5349960327148438
worst delivery timing,negative,0.8775744438171387
very supportive,positive,0.885375440120697
please raise delevery man salery,neutral,0.778330385684967
excellent,positive,0.9086722731590271
quality not at that point,neutral,0.5871855020523071
wrong person,negative,0.7859690189361572
good service,positive,0.8297358751296997
third class service,neutral,0.6420428156852722
very slow delivery my courier receive from day after book date,negative,0.789233386516571
my surname spelling write incorrectly,negative,0.8151171803474426
okay but little bit late delivery we flow after that delivery,neutral,0.6902531981468201
nice,neutral,0.6387196779251099
all over good service,neutral,0.48330405354499817
prior information not give,neutral,0.6330179572105408
fast delivery very kind,positive,0.9238148927688599
delevery very deleyed service very poor but delevery boy very humble good behave with me,neutral,0.47429129481315613
quick delivery,neutral,0.5949831604957581
good,neutral,0.6630253791809082
fake item much more bad,negative,0.9409133195877075
my card not receive please my card dispat,negative,0.867182731628418
good,neutral,0.6630253791809082
best,neutral,0.45735740661621094
very nice performance,positive,0.9729437232017517
on time delivery,neutral,0.6559246182441711
try reach out customer a per give address of user,neutral,0.8683221936225891
exlent,neutral,0.5575574040412903
shipment much delay,neutral,0.5240782499313354
superb,neutral,0.6817291378974915
delievry person didnt deliver at address give he ask come on road in night pm bad service,negative,0.9242969751358032
my product miss,neutral,0.6247915625572205
my account have block how open dont know u,neutral,0.5816816091537476
good,neutral,0.6630253791809082
little delay,neutral,0.6996725797653198
Delivery boy didin't returned 10 rupees change.,neutral,0.5056213140487671
poor service,negative,0.900617778301239
delivery boy not deliver my parceli already share otp,negative,0.8434445858001709
Overall experience is good but IDFC FIRST BANK App user interface and experience is average also need to improvement for understand easy way ,neutral,0.4156169593334198
want money back,neutral,0.7089415788650513
service,neutral,0.5221062898635864
not get above delivery,neutral,0.5909245014190674
good delivery service,positive,0.8841645121574402
very good b,positive,0.9475324153900146
good delivery,positive,0.8127566576004028
delivery person call me help in deliver courier at first attempt really appreciate effort,positive,0.8885053992271423
No,neutral,0.49548888206481934
too good,positive,0.8948559761047363
sir please change karo tusi sai ni pajyia product please please sir ma greeb aa please,neutral,0.7514857053756714
very good service thanks for your entire team,positive,0.9849110841751099
must try,neutral,0.679984450340271
not receive parcel,neutral,0.5949524641036987
thank you,positive,0.7942999601364136
my order for product receive only miss but money for both take,neutral,0.5115802884101868
excellent,positive,0.9086722731590271
delay for day,neutral,0.7131564021110535
good,neutral,0.6630253791809082
best service,positive,0.8133760094642639
very fast delivery,positive,0.8620749115943909
good service,positive,0.8297358751296997
thank you,positive,0.7942999601364136
who shivam why it deliver him,neutral,0.7364814281463623
havent receive any parcel,neutral,0.5752647519111633
excellent service,positive,0.9300705790519714
very nice,positive,0.9467630982398987
delivery experience extremely disappointing my product status out for delivery for four full day before it finally deliver furthermore,negative,0.9616435170173645
on packet delivery time,neutral,0.843172013759613
everything fine with delivery,neutral,0.6595392823219299
good delivery,positive,0.8127566576004028
update show item reach destination on november but it deliver on th,neutral,0.8885602951049805
